Name,PlayerDOB,TotalRuns,Balls,StrikeRate,Fours,Sixes,Outs,NotOuts,FiftyPlusRuns,Centuries,HighestScore,BattingAverage,Nation,BattingStyle,TotalRunsConceded,DotBallsBowled,BowlingAverage,BowlingStrikeRate,EconomyRate,OversBowled,FoursConceded,SixesConceded,Wickets,BBIW,BBMW,Maidens,FourWickets,FiveWickets,BallsBowled,TeamCode,TeamName,Innings,Matches,Nationality,RightHandedBat
Thisara Perera,3-4-1989,23.0,27.0,85.18,4.0,0.0,2.0,0.0,0.0,0.0,22,11.5,Sri Lanka,lhb,111.0,24.0,55.5,42.0,7.92,14,4.0,0.0,2.0,3/20,3/20,0.0,0.0,0.0,84.0,KTK,Kochi Tuskers Kerala,2.0,4.0,Overseas,False
Daniel Vettori,27-1-1979,23.0,28.0,82.14,1.0,1.0,1.0,3.0,0.0,0.0,18*,23.0,New Zealand,lhb,311.0,119.0,25.91,25.83,6.01,51,1.0,1.0,12.0,3/15,3/15,0.0,0.0,0.0,306.0,RCB,Royal Challengers Bangalore,4.0,13.0,Overseas,False
Matthew Wade,26-12-1987,22.0,33.0,66.66,0.0,0.0,3.0,0.0,0.0,0.0,11,7.33,Australia,lhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,3.0,3.0,Overseas,False
Colin Ingram,3-7-1985,21.0,26.0,80.76,2.0,0.0,2.0,1.0,0.0,0.0,13*,10.5,South Africa,lhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,3.0,3.0,Overseas,False
Zaheer Khan,8-10-1978,21.0,24.0,87.5,2.0,0.0,2.0,0.0,0.0,0.0,21,10.5,India,rhb,455.0,141.0,32.5,25.28,7.71,59,2.0,0.0,14.0,4/17,4/17,1.0,0.0,0.0,354.0,RCB,Royal Challengers Bangalore,2.0,15.0,Indian,True
Faiz Fazal,7-9-1985,19.0,19.0,100.0,3.0,0.0,2.0,0.0,0.0,0.0,16,9.5,India,lhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,2.0,2.0,Indian,False
Y Gnaneswara Rao,25-8-1984,19.0,17.0,111.76,3.0,0.0,1.0,0.0,0.0,0.0,19,19.0,India,rhb,,,,,,,,,,,,,,,,KTK,Kochi Tuskers Kerala,1.0,2.0,Indian,True
Brad Haddin,23-10-1977,18.0,11.0,163.63,2.0,1.0,1.0,0.0,0.0,0.0,18,18.0,Australia,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,1.0,1.0,Overseas,True
Sachin Rana,18-9-1984,18.0,16.0,112.5,2.0,0.0,1.0,0.0,0.0,0.0,18,18.0,India,rhb,,,,,,,,,,,,,,,,PWI,Pune Warriors India,1.0,2.0,Indian,True
Johan van der Wath,10-1-1978,18.0,16.0,112.5,1.0,1.0,2.0,1.0,0.0,0.0,14*,9.0,South Africa,rhb,129.0,29.0,43.0,24.0,10.75,12,1.0,1.0,3.0,2/49,2/49,0.0,0.0,0.0,72.0,RCB,Royal Challengers Bangalore,3.0,3.0,Overseas,True
Kedar Jadhav,26-3-1985,18.0,23.0,78.26,1.0,0.0,3.0,1.0,0.0,0.0,12,6.0,India,rhb,,,,,,,,,,,,,,,,KTK,Kochi Tuskers Kerala,4.0,6.0,Indian,True
Dishant Yagnik,22-6-1983,16.0,22.0,72.72,1.0,0.0,1.0,3.0,0.0,0.0,10*,16.0,India,lhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,4.0,7.0,Indian,False
Syed Mohammad,3-6-1983,15.0,12.0,125.0,2.0,0.0,0.0,2.0,0.0,0.0,13*,0.0,India,lhb,127.0,29.0,25.4,18.0,8.46,15,2.0,0.0,5.0,2/15,2/15,0.0,0.0,0.0,90.0,RCB,Royal Challengers Bangalore,2.0,5.0,Indian,False
Iqbal Abdulla,2-12-1989,15.0,12.0,125.0,1.0,0.0,0.0,2.0,0.0,0.0,12*,0.0,India,lhb,305.0,131.0,19.06,18.75,6.1,50,1.0,0.0,16.0,3/24,3/24,0.0,0.0,0.0,300.0,KKR,Kolkata Knight Riders,2.0,15.0,Indian,False
Laxmi Ratan Shukla,6-5-1981,14.0,10.0,140.0,2.0,0.0,1.0,0.0,0.0,0.0,14,14.0,India,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,1.0,1.0,Indian,True
Harpreet Singh,11-8-1991,14.0,20.0,70.0,0.0,0.0,1.0,1.0,0.0,0.0,13,14.0,India,lhb,,,,,,,,,,,,,,,,PWI,Pune Warriors India,2.0,2.0,Indian,False
Roelof van der Merwe,31-12-1984,14.0,16.0,87.5,1.0,0.0,0.0,4.0,0.0,0.0,8*,0.0,Netherlands,rhb,92.0,36.0,18.4,17.8,6.2,15,1.0,0.0,5.0,3/20,3/20,0.0,0.0,0.0,90.0,DC,Delhi Capitals,4.0,4.0,Overseas,True
Balachandra Akhil,7-10-1977,13.0,9.0,144.44,0.0,1.0,1.0,0.0,0.0,0.0,13,13.0,India,rhb,,,,,,,,,,,,,,,,KTK,Kochi Tuskers Kerala,1.0,1.0,Indian,True
Sreenath Aravind,8-4-1984,13.0,8.0,162.5,2.0,0.0,0.0,2.0,0.0,0.0,11*,0.0,India,lhb,368.0,115.0,17.52,13.14,8.0,46,2.0,0.0,21.0,4/14,4/14,0.0,1.0,0.0,276.0,RCB,Royal Challengers Bangalore,2.0,13.0,Indian,False
Murali Kartik,11-9-1976,12.0,15.0,80.0,1.0,0.0,1.0,2.0,0.0,0.0,11,12.0,India,lhb,166.0,40.0,166.0,125.0,7.96,21,1.0,0.0,1.0,3/17,3/17,1.0,0.0,0.0,126.0,PWI,Pune Warriors India,3.0,6.0,Indian,False
Ramesh Powar,20-5-1978,11.0,13.0,84.61,0.0,0.0,1.0,2.0,0.0,0.0,8*,11.0,India,rhb,112.0,22.0,56.0,36.0,9.33,12,0.0,0.0,2.0,2/11,2/11,0.0,0.0,0.0,72.0,KTK,Kochi Tuskers Kerala,3.0,5.0,Indian,True
Dwayne Bravo,7-10-1983,11.0,6.0,183.33,1.0,1.0,1.0,1.0,0.0,0.0,6*,11.0,West Indies,rhb,157.0,40.0,26.16,20.0,7.85,20,1.0,1.0,6.0,4/22,4/22,0.0,0.0,0.0,120.0,CSK,Chennai Super Kings,2.0,6.0,Overseas,True
Tim Paine,8-12-1984,10.0,26.0,38.46,0.0,0.0,2.0,0.0,0.0,0.0,8,5.0,Australia,rhb,,,,,,,,,,,,,,,,PWI,Pune Warriors India,2.0,2.0,Overseas,True
Abhishek Jhunjhunwala,1-12-1982,10.0,18.0,55.55,2.0,0.0,2.0,0.0,0.0,0.0,10,5.0,India,rhb,,,,,,,,,,,,,,,,PWI,Pune Warriors India,2.0,3.0,Indian,True
Shaun Tait,22-2-1983,10.0,10.0,100.0,1.0,0.0,1.0,1.0,0.0,0.0,10*,10.0,Australia,rhb,127.0,42.0,21.16,14.83,8.56,15,1.0,0.0,6.0,3/13,3/13,1.0,0.0,0.0,90.0,RR,Rajasthan Royals,2.0,4.0,Overseas,True
Shane Warne,13-9-1969,10.0,20.0,50.0,1.0,0.0,2.0,2.0,0.0,0.0,5*,5.0,Australia,rhb,297.0,117.0,22.84,21.69,6.31,47,1.0,0.0,13.0,4/21,4/21,0.0,0.0,0.0,282.0,RR,Rajasthan Royals,4.0,13.0,Overseas,True
Siddharth Chitnis,6-5-1987,9.0,9.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,9,9.0,India,rhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,1.0,1.0,Indian,True
Swapnil Asnodkar,29-3-1984,9.0,9.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,9,9.0,India,rhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,1.0,1.0,Indian,True
Andrew McDonald,5-6-1981,8.0,7.0,114.28,0.0,0.0,1.0,0.0,0.0,0.0,8,8.0,Australia,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,1.0,1.0,Overseas,True
Charl Langeveldt,17-12-1974,8.0,8.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,8,8.0,South Africa,rhb,84.0,27.0,16.8,13.2,7.63,11,0.0,1.0,5.0,3/15,3/15,0.0,0.0,0.0,66.0,RCB,Royal Challengers Bangalore,1.0,3.0,Overseas,True
Lasith Malinga,28-8-1983,8.0,9.0,88.88,0.0,1.0,3.0,1.0,0.0,0.0,7,2.66,Sri Lanka,rhb,375.0,183.0,13.39,13.5,5.95,63,0.0,1.0,28.0,5/13,5/13,2.0,0.0,1.0,378.0,MI,Mumbai Indians,4.0,16.0,Overseas,True
Ishan Malhotra,23-5-1984,7.0,4.0,175.0,1.0,0.0,0.0,1.0,0.0,0.0,7*,0.0,India,rhb,,,,,,,,,,,,,,,,DEC,Deccan Chargers,1.0,1.0,Indian,True
Arun Karthik,15-2-1986,7.0,8.0,87.5,1.0,0.0,2.0,0.0,0.0,0.0,6,3.5,India,rhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,2.0,3.0,Indian,True
Ajit Agarkar,4-12-1977,7.0,6.0,116.66,1.0,0.0,1.0,1.0,0.0,0.0,7*,7.0,India,rhb,231.0,46.0,28.87,20.25,8.55,27,1.0,0.0,8.0,3/25,3/25,0.0,0.0,0.0,162.0,DC,Delhi Capitals,2.0,7.0,Indian,True
Mark Boucher,3-12-1976,6.0,6.0,100.0,0.0,0.0,1.0,2.0,0.0,0.0,5,6.0,South Africa,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,3.0,4.0,Overseas,True
Pinal Shah,3-11-1987,5.0,5.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,5,5.0,India,rhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,1.0,2.0,Indian,True
Scott Styris,10-7-1975,5.0,2.0,250.0,1.0,0.0,0.0,1.0,0.0,0.0,5*,0.0,New Zealand,rhb,,,,,,,,,,,,,,,,CSK,Chennai Super Kings,1.0,2.0,Overseas,True
Muttiah Muralitharan,17-4-1972,5.0,8.0,62.5,0.0,0.0,0.0,1.0,0.0,0.0,5*,0.0,Sri Lanka,rhb,141.0,46.0,70.5,57.0,7.42,19,0.0,0.0,2.0,3/11,3/11,0.0,0.0,0.0,114.0,KTK,Kochi Tuskers Kerala,1.0,5.0,Overseas,True
Brett Lee,8-11-1976,5.0,9.0,55.55,0.0,0.0,3.0,1.0,0.0,0.0,2*,1.66,Australia,rhb,338.0,108.0,67.6,54.4,7.45,45,0.0,0.0,5.0,3/15,3/15,1.0,0.0,0.0,270.0,KKR,Kolkata Knight Riders,4.0,12.0,Overseas,True
Sridharan Sriram,21-2-1976,4.0,7.0,57.14,0.0,0.0,1.0,0.0,0.0,0.0,4,4.0,India,lhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,1.0,1.0,Indian,False
Shalabh Srivastava,22-9-1981,4.0,3.0,133.33,0.0,0.0,0.0,2.0,0.0,0.0,3*,0.0,India,rhb,186.0,49.0,23.25,15.0,9.3,20,0.0,0.0,8.0,2/20,2/20,0.0,0.0,0.0,120.0,PBKS,Punjab Kings,2.0,6.0,Indian,True
Ishant Sharma,2-9-1988,4.0,5.0,80.0,0.0,0.0,0.0,5.0,0.0,0.0,1*,0.0,India,rhb,314.0,121.0,28.54,24.0,7.13,44,0.0,0.0,11.0,5/12,5/12,0.0,0.0,1.0,264.0,DEC,Deccan Chargers,5.0,12.0,Indian,True
Lakshmipathy Balaji,27-9-1981,4.0,2.0,200.0,0.0,0.0,0.0,2.0,0.0,0.0,3*,0.0,India,rhb,371.0,89.0,37.1,26.6,8.36,44,0.0,0.0,10.0,5/24,5/24,0.0,0.0,0.0,264.0,KKR,Kolkata Knight Riders,2.0,14.0,Indian,True
Ryan Ninan,19-11-1985,3.0,6.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,3,3.0,India,rhb,65.0,8.0,21.66,12.0,10.83,6,0.0,0.0,3.0,2/31,2/31,0.0,0.0,0.0,36.0,RCB,Royal Challengers Bangalore,1.0,2.0,Indian,True
Unmukt Chand,26-3-1993,2.0,12.0,16.66,0.0,0.0,2.0,0.0,0.0,0.0,2,1.0,United States of America,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,2.0,2.0,Overseas,True
Ali Murtaza,1-1-1990,2.0,5.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,2*,0.0,India,lhb,117.0,56.0,39.0,40.0,5.85,20,0.0,0.0,3.0,3/15,3/15,0.0,0.0,0.0,120.0,MI,Mumbai Indians,1.0,5.0,Indian,False
Dhawal Kulkarni,10-12-1988,2.0,4.0,50.0,0.0,0.0,1.0,1.0,0.0,0.0,2,2.0,India,rhb,149.0,42.0,29.8,24.0,7.45,20,0.0,0.0,5.0,4/14,4/14,0.0,0.0,0.0,120.0,MI,Mumbai Indians,2.0,6.0,Indian,True
Shrikant Wagh,9-10-1988,2.0,3.0,66.66,0.0,0.0,2.0,0.0,0.0,0.0,2,1.0,India,lhb,121.0,43.0,30.25,24.0,7.56,16,0.0,0.0,4.0,3/16,3/16,0.0,0.0,0.0,96.0,PWI,Pune Warriors India,2.0,7.0,Indian,False
Suraj Randiv,30-1-1985,2.0,4.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2.0,Sri Lanka,rhb,223.0,60.0,37.16,29.0,7.68,29,0.0,0.0,6.0,2/24,2/24,0.0,0.0,0.0,174.0,CSK,Chennai Super Kings,1.0,8.0,Overseas,True
RP Singh,6-12-1985,2.0,4.0,50.0,0.0,0.0,3.0,2.0,0.0,0.0,1*,0.66,India,rhb,345.0,135.0,26.53,23.07,6.9,50,0.0,0.0,13.0,4/22,4/22,0.0,1.0,0.0,300.0,KTK,Kochi Tuskers Kerala,5.0,14.0,Indian,True
Ravichandran Ashwin,17-9-1986,2.0,6.0,33.33,0.0,0.0,2.0,0.0,0.0,0.0,2,1.0,India,rhb,388.0,157.0,19.4,18.9,6.15,63,0.0,0.0,20.0,4/34,4/34,1.0,0.0,0.0,378.0,CSK,Chennai Super Kings,2.0,16.0,Indian,True
Ankeet Chavan,28-10-1985,1.0,3.0,33.33,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,India,lhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,1.0,2.0,Indian,False
Umesh Yadav,25-10-1987,1.0,5.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0,1*,1.0,India,rhb,169.0,36.0,84.5,54.0,9.38,18,0.0,0.0,2.0,4/24,4/24,0.0,0.0,0.0,108.0,DC,Delhi Capitals,2.0,7.0,Indian,True
Amit Singh,21-6-1981,1.0,4.0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,1,0.5,India,rhb,215.0,75.0,23.88,19.0,7.54,28,0.0,0.0,9.0,4/19,4/19,1.0,0.0,0.0,168.0,RR,Rajasthan Royals,2.0,9.0,Indian,True
Shanthakumaran Sreesanth,6-2-1983,1.0,9.0,11.11,0.0,0.0,2.0,1.0,0.0,0.0,1,0.5,India,rhb,206.0,94.0,29.42,27.28,6.47,32,0.0,0.0,7.0,3/29,3/29,2.0,0.0,0.0,192.0,KTK,Kochi Tuskers Kerala,3.0,9.0,Indian,True
Munaf Patel,12-7-1983,,,,,,,,,,,,India,rhb,358.0,145.0,16.27,14.81,6.58,54,0.0,0.0,22.0,5/21,5/21,1.0,0.0,1.0,324.0,MI,Mumbai Indians,15.0,15.0,Indian,True
Doug Bollinger,24-7-1981,,,,,,,,,,,,Australia,lhb,329.0,114.0,19.35,16.58,7.0,47,0.0,0.0,17.0,4/13,4/13,1.0,0.0,0.0,282.0,CSK,Chennai Super Kings,13.0,13.0,Overseas,False
Alfonso Thomas,9-2-1977,,,,,,,,,,,,South Africa,rhb,297.0,96.0,27.0,21.0,7.71,38,0.0,0.0,11.0,3/22,3/22,2.0,0.0,0.0,228.0,PWI,Pune Warriors India,11.0,11.0,Overseas,True
Shadab Jakati,27-11-1980,,,,,,,,,,,,India,lhb,336.0,80.0,33.6,26.5,7.6,44,0.0,0.0,10.0,4/22,4/22,0.0,0.0,0.0,264.0,CSK,Chennai Super Kings,14.0,15.0,Indian,False
Pragyan Ojha,5-9-1986,,,,,,,,,,,,India,lhb,267.0,86.0,26.7,22.1,7.24,37,0.0,0.0,10.0,3/11,3/11,0.0,0.0,0.0,222.0,DEC,Deccan Chargers,10.0,10.0,Indian,False
Siddharth Trivedi,4-9-1982,,,,,,,,,,,,India,rhb,303.0,66.0,30.3,21.4,8.49,35,0.0,0.0,10.0,4/25,4/25,0.0,0.0,0.0,210.0,RR,Rajasthan Royals,12.0,12.0,Indian,True
Bhargav Bhatt,13-5-1990,,,,,,,,,,,,India,lhb,229.0,55.0,25.44,18.55,8.22,28,0.0,0.0,9.0,4/22,4/22,0.0,1.0,0.0,168.0,PBKS,Punjab Kings,8.0,10.0,Indian,False
Jaydev Unadkat,18-10-1991,,,,,,,,,,,,India,rhb,150.0,40.0,25.0,18.0,8.33,18,0.0,0.0,6.0,5/25,5/25,0.0,0.0,0.0,108.0,KKR,Kolkata Knight Riders,6.0,7.0,Indian,True
Ashok Dinda,25-3-1984,,,,,,,,,,,,India,rhb,152.0,41.0,30.4,20.4,8.94,17,0.0,0.0,5.0,4/18,4/18,0.0,0.0,0.0,102.0,DC,Delhi Capitals,5.0,6.0,Indian,True
Manpreet Gony,4-1-1984,,,,,,,,,,,,India,rhb,85.0,17.0,21.25,13.5,9.44,9,0.0,0.0,4.0,3/31,3/31,0.0,0.0,0.0,54.0,DEC,Deccan Chargers,3.0,3.0,Indian,True
Tim Southee,11-12-1988,,,,,,,,,,,,New Zealand,rhb,166.0,43.0,41.5,28.5,8.73,19,0.0,0.0,4.0,3/24,3/24,0.0,0.0,0.0,114.0,CSK,Chennai Super Kings,5.0,5.0,Overseas,True
P Parameswaran,30-5-1985,,,,,,,,,,,,India,rhb,137.0,41.0,34.25,23.5,8.74,15,0.0,0.0,4.0,2/20,2/20,0.0,0.0,0.0,90.0,KTK,Kochi Tuskers Kerala,5.0,5.0,Indian,True
Shahbaz Nadeem,12-8-1989,,,,,,,,,,,,India,rhb,142.0,37.0,35.5,28.5,7.47,19,0.0,0.0,4.0,3/16,3/16,0.0,0.0,0.0,114.0,DC,Delhi Capitals,5.0,5.0,Indian,True
Harmeet Singh Bansal,9-10-1987,,,,,,,,,,,,India,rhb,53.0,17.0,17.66,14.0,7.57,7,0.0,0.0,3.0,3/24,3/24,0.0,0.0,0.0,42.0,DEC,Deccan Chargers,2.0,2.0,Indian,True
Aavishkar Salvi,20-10-1981,,,,,,,,,,,,India,rhb,66.0,17.0,22.0,16.0,8.25,8,0.0,0.0,3.0,2/40,2/40,0.0,0.0,0.0,48.0,DC,Delhi Capitals,2.0,2.0,Indian,True
Bhuvneshwar Kumar,5-2-1990,,,,,,,,,,,,India,rhb,67.0,28.0,22.33,22.0,6.09,11,0.0,0.0,3.0,5/19,5/19,0.0,0.0,0.0,66.0,PWI,Pune Warriors India,4.0,4.0,Indian,True
Anand Rajan,17-4-1987,,,,,,,,,,,,India,rhb,50.0,15.0,16.66,10.0,10.0,5,0.0,0.0,3.0,3/27,3/27,0.0,0.0,0.0,30.0,DEC,Deccan Chargers,2.0,2.0,Indian,True
Varun Aaron,29-10-1989,,,,,,,,,,,,India,rhb,82.0,31.0,41.0,36.0,6.83,12,0.0,0.0,2.0,3/16,3/16,0.0,0.0,0.0,72.0,DC,Delhi Capitals,3.0,4.0,Indian,True
Dirk Nannes,16-5-1976,,,,,,,,,,,,Australia,rhb,31.0,11.0,15.5,12.0,7.75,4,0.0,0.0,2.0,3/27,3/27,1.0,0.0,0.0,24.0,RCB,Royal Challengers Bangalore,2.0,2.0,Overseas,True
Nayan Doshi,6-10-1978,,,,,,,,,,,,England,rhb,62.0,10.0,62.0,32.0,11.62,5,0.0,0.0,1.0,1/15,1/15,0.0,0.0,0.0,30.0,RR,Rajasthan Royals,3.0,3.0,Overseas,True
Nuwan Kulasekara,22-7-1982,,,,,,,,,,,,Sri Lanka,rhb,26.0,7.0,26.0,18.0,8.66,3,0.0,0.0,1.0,2/10,2/10,0.0,0.0,0.0,18.0,CSK,Chennai Super Kings,1.0,1.0,Overseas,True
Jacob Oram,28-7-1978,,,,,,,,,,,,New Zealand,lhb,32.0,2.0,32.0,12.0,16.0,2,0.0,0.0,1.0,3/32,3/32,0.0,0.0,0.0,12.0,RR,Rajasthan Royals,1.0,2.0,Overseas,False
James Faulkner,29-4-1990,,,,,,,,,,,,Australia,rhb,9.0,7.0,9.0,12.0,4.5,2,0.0,0.0,1.0,5/16,5/16,1.0,0.0,0.0,12.0,PWI,Pune Warriors India,1.0,1.0,Overseas,True
