Name,PlayerDOB,TotalRuns,Balls,StrikeRate,Fours,Sixes,Outs,NotOuts,FiftyPlusRuns,Centuries,HighestScore,BattingAverage,Nation,BattingStyle,TotalRunsConceded,DotBallsBowled,BowlingAverage,BowlingStrikeRate,EconomyRate,OversBowled,FoursConceded,SixesConceded,Wickets,BBIW,BBMW,Maidens,FourWickets,FiveWickets,BallsBowled,TeamCode,TeamName,Innings,Matches,Nationality,RightHandedBat
Ankit Sharma,20-4-1991,7.0,6.0,116.66,1.0,0.0,1.0,1.0,0.0,0.0,7*,7.0,India,lhb,114.0,29.0,38.0,28.0,8.14,14,1.0,0.0,3.0,2/20,2/20,0.0,0.0,0.0,84.0,RR,Rajasthan Royals,2.0,4.0,Indian,False
Brad Hogg,6-2-1971,7.0,6.0,116.66,0.0,0.0,1.0,1.0,0.0,0.0,5,7.0,Australia,lhb,144.0,50.0,16.0,14.0,6.85,21,0.0,0.0,9.0,4/29,4/29,0.0,1.0,0.0,126.0,KKR,Kolkata Knight Riders,2.0,6.0,Overseas,False
Azhar Mahmood,28-2-1975,6.0,7.0,85.71,1.0,0.0,1.0,0.0,0.0,0.0,6,6.0,Pakistan,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,1.0,1.0,Overseas,True
Varun Aaron,29-10-1989,6.0,3.0,200.0,0.0,1.0,1.0,0.0,0.0,0.0,6,6.0,India,rhb,177.0,44.0,59.0,34.66,10.21,17,0.0,1.0,3.0,3/16,3/16,0.0,0.0,0.0,102.0,RCB,Royal Challengers Bangalore,1.0,6.0,Indian,True
Lasith Malinga,28-8-1983,6.0,10.0,60.0,1.0,0.0,0.0,1.0,0.0,0.0,6*,0.0,Sri Lanka,rhb,444.0,140.0,18.5,15.0,7.4,60,1.0,0.0,24.0,5/13,5/13,3.0,1.0,0.0,360.0,MI,Mumbai Indians,1.0,15.0,Overseas,True
Imran Tahir,27-3-1979,5.0,6.0,83.33,0.0,0.0,1.0,1.0,0.0,0.0,3*,5.0,South Africa,rhb,314.0,64.0,20.93,14.2,8.84,35,0.0,0.0,15.0,4/12,4/12,0.0,1.0,0.0,210.0,DC,Delhi Capitals,2.0,10.0,Overseas,True
Chidhambaram Gautam,8-3-1986,4.0,5.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,4,4.0,India,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,1.0,1.0,Indian,True
Nic Maddinson,21-12-1991,4.0,7.0,57.14,1.0,0.0,1.0,0.0,0.0,0.0,4,4.0,Australia,lhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,1.0,1.0,Overseas,False
Morne Morkel,6-10-1984,4.0,3.0,133.33,0.0,0.0,0.0,1.0,0.0,0.0,4*,0.0,South Africa,lhb,206.0,76.0,20.6,16.8,7.35,28,0.0,0.0,10.0,4/20,4/20,1.0,0.0,0.0,168.0,KKR,Kolkata Knight Riders,1.0,7.0,Overseas,False
Dhawal Kulkarni,10-12-1988,4.0,11.0,36.36,0.0,0.0,2.0,0.0,0.0,0.0,3,2.0,India,rhb,277.0,95.0,21.3,16.15,7.91,35,0.0,0.0,13.0,4/14,4/14,1.0,0.0,0.0,210.0,RR,Rajasthan Royals,2.0,11.0,Indian,True
Pravin Tambe,8-10-1971,3.0,5.0,60.0,0.0,0.0,0.0,2.0,0.0,0.0,2*,0.0,India,rhb,266.0,69.0,38.0,29.14,7.82,34,0.0,0.0,7.0,4/20,4/20,0.0,0.0,0.0,204.0,RR,Rajasthan Royals,2.0,10.0,Indian,True
Parveez Rasool,13-2-1989,2.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,2*,0.0,India,rhb,31.0,12.0,31.0,30.0,6.2,5,0.0,0.0,1.0,1/20,1/20,0.0,0.0,0.0,30.0,SRH,Sunrisers Hyderabad,1.0,2.0,Indian,True
Ronit More,2-2-1992,2.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,2*,0.0,India,rhb,59.0,4.0,59.0,35.0,10.11,6,0.0,0.0,1.0,1/31,1/31,0.0,0.0,0.0,36.0,CSK,Chennai Super Kings,1.0,2.0,Indian,True
Shahbaz Nadeem,12-8-1989,2.0,7.0,28.57,0.0,0.0,1.0,0.0,0.0,0.0,2,2.0,India,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,1.0,4.0,Indian,True
Juan Theron,24-7-1985,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,1*,0.0,United States of America,rhb,40.0,4.0,40.0,24.0,10.0,4,0.0,0.0,1.0,2/17,2/17,0.0,0.0,0.0,24.0,RR,Rajasthan Royals,1.0,1.0,Overseas,True
Shreyas Gopal,4-9-1993,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,1*,0.0,India,rhb,23.0,2.0,23.0,13.0,10.61,2,0.0,0.0,1.0,4/16,4/16,0.0,0.0,0.0,12.0,MI,Mumbai Indians,1.0,1.0,Indian,True
Beuran Hendricks,8-6-1990,1.0,2.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,1*,0.0,South Africa,lhb,109.0,27.0,21.8,15.6,8.38,13,0.0,0.0,5.0,3/36,3/36,0.0,0.0,0.0,78.0,PBKS,Punjab Kings,2.0,4.0,Overseas,False
Bipul Sharma,28-9-1983,1.0,2.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,India,lhb,50.0,17.0,16.66,14.0,7.14,7,0.0,0.0,3.0,2/13,2/13,0.0,0.0,0.0,42.0,SRH,Sunrisers Hyderabad,1.0,4.0,Indian,False
Domnic Joseph,9-3-1981,1.0,3.0,33.33,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,India,rhb,101.0,44.0,25.25,21.0,7.21,14,0.0,0.0,4.0,2/18,2/18,0.0,0.0,0.0,84.0,DC,Delhi Capitals,2.0,6.0,Indian,True
Yuzvendra Chahal,23-7-1990,1.0,1.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,1*,0.0,India,rhb,415.0,90.0,18.04,12.21,8.86,47,0.0,0.0,23.0,4/25,4/25,0.0,0.0,0.0,282.0,RCB,Royal Challengers Bangalore,2.0,15.0,Indian,True
Ashish Nehra,29-4-1979,1.0,7.0,14.28,0.0,0.0,1.0,3.0,0.0,0.0,1*,1.0,India,rhb,449.0,170.0,20.4,16.9,7.24,62,0.0,0.0,22.0,4/10,4/10,0.0,1.0,0.0,372.0,CSK,Chennai Super Kings,4.0,16.0,Indian,True
Rajat Bhatia,22-10-1979,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0*,0.0,India,rhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,1.0,2.0,Indian,True
Pat Cummins,8-5-1993,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0*,0.0,Australia,rhb,97.0,22.0,97.0,60.0,9.7,10,0.0,0.0,1.0,4/34,4/34,0.0,0.0,0.0,60.0,KKR,Kolkata Knight Riders,1.0,3.0,Overseas,True
Sreenath Aravind,8-4-1984,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0*,0.0,India,lhb,132.0,47.0,16.5,13.5,7.33,18,0.0,0.0,8.0,4/14,4/14,0.0,1.0,0.0,108.0,RCB,Royal Challengers Bangalore,1.0,5.0,Indian,False
Sunil Narine,26-5-1988,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0*,0.0,West Indies,lhb,234.0,74.0,33.42,27.42,7.31,32,0.0,0.0,7.0,5/19,5/19,0.0,1.0,0.0,192.0,KKR,Kolkata Knight Riders,1.0,8.0,Overseas,False
Vinay Kumar,12-2-1984,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0*,0.0,India,rhb,368.0,93.0,52.57,37.28,8.45,43,0.0,0.0,7.0,4/40,4/40,0.0,0.0,0.0,258.0,MI,Mumbai Indians,3.0,13.0,Indian,True
Ishwar Pandey,15-8-1989,,,,,,,,,,,,India,rhb,223.0,93.0,20.27,16.9,7.19,31,0.0,0.0,11.0,2/23,2/23,2.0,0.0,0.0,186.0,CSK,Chennai Super Kings,10.0,10.0,Indian,True
Trent Boult,22-7-1989,,,,,,,,,,,,New Zealand,rhb,236.0,71.0,26.22,18.66,8.42,28,0.0,0.0,9.0,4/18,4/18,0.0,0.0,0.0,168.0,SRH,Sunrisers Hyderabad,7.0,7.0,Overseas,True
Zaheer Khan,8-10-1978,,,,,,,,,,,,India,rhb,156.0,73.0,22.28,20.71,6.45,24,0.0,0.0,7.0,4/17,4/17,1.0,0.0,0.0,144.0,DC,Delhi Capitals,7.0,7.0,Indian,True
Jasprit Bumrah,6-12-1993,,,,,,,,,,,,India,rhb,184.0,24.0,61.33,30.0,12.26,15,0.0,0.0,3.0,4/14,4/14,0.0,0.0,0.0,90.0,MI,Mumbai Indians,4.0,4.0,Indian,True
Jayant Yadav,22-1-1990,,,,,,,,,,,,India,rhb,29.0,21.0,14.5,21.0,4.14,7,0.0,0.0,2.0,1/23,1/23,0.0,0.0,0.0,42.0,DC,Delhi Capitals,3.0,3.0,Indian,True
Shivam Sharma,9-9-1993,,,,,,,,,,,,India,rhb,44.0,3.0,44.0,18.0,14.66,3,0.0,0.0,1.0,2/26,2/26,0.0,0.0,0.0,18.0,PBKS,Punjab Kings,1.0,1.0,Indian,True
Gurinder Sandhu,14-6-1993,,,,,,,,,,,,Australia,lhb,82.0,9.0,82.0,48.0,10.25,8,0.0,0.0,1.0,1/33,1/33,0.0,0.0,0.0,48.0,DC,Delhi Capitals,2.0,3.0,Overseas,False
Ishant Sharma,2-9-1988,,,,,,,,,,,,India,rhb,159.0,30.0,159.0,84.0,11.35,14,0.0,0.0,1.0,5/12,5/12,0.0,0.0,0.0,84.0,SRH,Sunrisers Hyderabad,4.0,4.0,Indian,True
Rahul Tewatia,20-5-1993,,,,,,,,,,,,India,lhb,31.0,6.0,31.0,18.0,10.33,3,0.0,0.0,1.0,3/18,3/18,0.0,0.0,0.0,18.0,RR,Rajasthan Royals,1.0,1.0,Indian,False
KC Cariappa,13-4-1994,,,,,,,,,,,,India,rhb,28.0,3.0,28.0,12.0,14.0,2,0.0,0.0,1.0,2/16,2/16,0.0,0.0,0.0,12.0,KKR,Kolkata Knight Riders,1.0,1.0,Indian,True
